Potential/V	Current/A
0.011	1.180e-5
0.010	1.180e-5
0.009	1.180e-5
0.008	1.181e-5
0.007	1.181e-5
0.006	1.182e-5
0.005	1.182e-5
0.004	1.183e-5
0.003	1.183e-5
0.002	1.183e-5
0.001	1.184e-5
