Nov. 15, 2016   11:04:45
Cyclic Voltammetry
File: c:\users\public\desktop\studentdata\fall 2016\alena\group b\samplec_0,1.txt
Data Source:  Experiment
Instrument Model:  CHI630E
Header: Sample C
Note: 

Init E (V) = 0
High E (V) = 1.2
Low E (V) = 0
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 2
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-4

Segment 1:
Ep = 0.446V
ip = -2.135e-6A
Ah = -7.987e-7C

Ep = 1.036V
ip = -1.218e-5A
Ah = -6.428e-6C

Segment 2:
Ep = 0.422V
ip = 3.483e-6A
Ah = 2.242e-6C

Potential/V	Current/A
0.962	-1.114e-5
0.963	-1.124e-5
0.964	-1.135e-5
0.965	-1.145e-5
0.966	-1.156e-5
0.967	-1.168e-5
0.968	-1.179e-5
0.969	-1.193e-5
0.970	-1.204e-5
0.971	-1.217e-5
0.972	-1.231e-5
0.973	-1.244e-5
0.974	-1.259e-5
0.975	-1.273e-5
0.976	-1.288e-5
0.977	-1.303e-5
0.978	-1.318e-5
0.979	-1.334e-5
0.980	-1.350e-5
0.981	-1.366e-5
0.982	-1.384e-5
0.983	-1.401e-5
0.984	-1.418e-5
0.985	-1.436e-5
0.986	-1.455e-5
0.987	-1.473e-5
0.988	-1.493e-5
0.989	-1.512e-5
0.990	-1.531e-5
0.991	-1.553e-5
0.992	-1.572e-5
0.993	-1.592e-5
0.994	-1.612e-5
0.995	-1.633e-5
0.996	-1.653e-5
0.997	-1.673e-5
0.998	-1.693e-5
0.999	-1.714e-5
1.000	-1.734e-5
1.001	-1.754e-5
1.002	-1.774e-5
1.003	-1.794e-5
1.004	-1.814e-5
1.005	-1.833e-5
1.006	-1.853e-5
1.007	-1.872e-5
1.008	-1.891e-5
1.009	-1.910e-5
1.010	-1.927e-5
1.011	-1.943e-5
1.012	-1.961e-5
1.013	-1.977e-5
1.014	-1.994e-5
1.015	-2.009e-5
1.016	-2.024e-5
1.017	-2.039e-5
1.018	-2.052e-5
1.019	-2.066e-5
1.020	-2.079e-5
1.021	-2.090e-5
1.022	-2.102e-5
1.023	-2.112e-5
1.024	-2.123e-5
1.025	-2.133e-5
1.026	-2.140e-5
1.027	-2.147e-5
1.028	-2.154e-5
1.029	-2.160e-5
1.030	-2.165e-5
1.031	-2.170e-5
1.032	-2.173e-5
1.033	-2.176e-5
1.034	-2.179e-5
1.035	-2.180e-5
1.036	-2.181e-5
1.037	-2.181e-5
1.038	-2.180e-5
1.039	-2.180e-5
1.040	-2.177e-5
1.041	-2.175e-5
1.042	-2.172e-5
1.043	-2.168e-5
1.044	-2.165e-5
1.045	-2.160e-5
1.046	-2.156e-5
1.047	-2.150e-5
1.048	-2.144e-5
1.049	-2.139e-5
1.050	-2.133e-5
1.051	-2.126e-5
1.052	-2.120e-5
1.053	-2.112e-5
1.054	-2.105e-5
1.055	-2.097e-5
1.056	-2.089e-5
1.057	-2.082e-5
1.058	-2.073e-5
1.059	-2.066e-5
1.060	-2.058e-5
1.061	-2.049e-5
1.062	-2.041e-5
1.063	-2.033e-5
1.064	-2.024e-5
1.065	-2.016e-5
1.066	-2.008e-5
1.067	-2.000e-5
1.068	-1.991e-5
1.069	-1.983e-5
1.070	-1.975e-5
1.071	-1.967e-5
1.072	-1.960e-5
1.073	-1.952e-5
1.074	-1.944e-5
1.075	-1.938e-5
1.076	-1.932e-5
1.077	-1.924e-5
1.078	-1.917e-5
1.079	-1.911e-5
1.080	-1.903e-5
1.081	-1.897e-5
1.082	-1.890e-5
1.083	-1.883e-5
1.084	-1.878e-5
1.085	-1.871e-5
1.086	-1.865e-5
1.087	-1.859e-5
1.088	-1.853e-5
1.089	-1.848e-5
1.090	-1.842e-5
1.091	-1.837e-5
1.092	-1.832e-5
1.093	-1.826e-5
1.094	-1.821e-5
1.095	-1.817e-5
1.096	-1.812e-5
1.097	-1.808e-5
1.098	-1.803e-5
1.099	-1.799e-5
1.100	-1.795e-5
1.101	-1.791e-5
1.102	-1.787e-5
1.103	-1.783e-5
1.104	-1.780e-5
1.105	-1.776e-5
1.106	-1.773e-5
1.107	-1.770e-5
1.108	-1.766e-5
1.109	-1.763e-5
1.110	-1.760e-5
1.111	-1.758e-5
1.112	-1.755e-5
1.113	-1.752e-5
1.114	-1.750e-5
1.115	-1.747e-5
1.116	-1.746e-5
1.117	-1.743e-5
1.118	-1.741e-5
1.119	-1.740e-5
1.120	-1.737e-5
1.121	-1.736e-5
1.122	-1.735e-5
1.123	-1.733e-5
1.124	-1.732e-5
1.125	-1.730e-5
1.126	-1.729e-5
1.127	-1.728e-5
1.128	-1.726e-5
1.129	-1.726e-5
1.130	-1.724e-5
1.131	-1.724e-5
1.132	-1.723e-5
1.133	-1.722e-5
1.134	-1.722e-5
1.135	-1.721e-5
1.136	-1.720e-5
1.137	-1.720e-5
1.138	-1.720e-5
1.139	-1.720e-5
1.140	-1.720e-5
1.141	-1.719e-5
1.142	-1.720e-5
1.143	-1.720e-5
1.144	-1.720e-5
1.145	-1.720e-5
1.146	-1.720e-5
1.147	-1.720e-5
1.148	-1.721e-5
1.149	-1.722e-5
1.150	-1.722e-5
1.151	-1.722e-5
1.152	-1.723e-5
1.153	-1.724e-5
1.154	-1.725e-5
1.155	-1.726e-5
1.156	-1.727e-5
1.157	-1.728e-5
1.158	-1.729e-5
1.159	-1.731e-5
1.160	-1.732e-5
1.161	-1.733e-5
1.162	-1.735e-5
1.163	-1.735e-5
1.164	-1.738e-5
1.165	-1.739e-5
1.166	-1.741e-5
1.167	-1.743e-5
1.168	-1.744e-5
1.169	-1.746e-5
1.170	-1.748e-5
1.171	-1.749e-5
1.172	-1.752e-5
1.173	-1.753e-5
1.174	-1.756e-5
1.175	-1.758e-5
1.176	-1.760e-5
1.177	-1.763e-5
1.178	-1.765e-5
1.179	-1.768e-5
1.180	-1.771e-5
1.181	-1.773e-5
1.182	-1.776e-5
1.183	-1.778e-5
1.184	-1.781e-5
1.185	-1.784e-5
1.186	-1.787e-5
1.187	-1.790e-5
1.188	-1.793e-5
1.189	-1.796e-5
1.190	-1.799e-5
1.191	-1.803e-5
1.192	-1.806e-5
1.193	-1.809e-5
1.194	-1.813e-5
1.195	-1.815e-5
1.196	-1.820e-5
1.197	-1.823e-5
1.198	-1.826e-5
1.199	-1.831e-5
1.200	-1.766e-5
1.199	-1.594e-5
1.198	-1.499e-5
1.197	-1.437e-5
1.196	-1.389e-5
1.195	-1.347e-5
1.194	-1.309e-5
1.193	-1.274e-5
1.192	-1.242e-5
1.191	-1.212e-5
1.190	-1.183e-5
1.189	-1.156e-5
1.188	-1.131e-5
1.187	-1.107e-5
1.186	-1.084e-5
1.185	-1.062e-5
1.184	-1.041e-5
1.183	-1.020e-5
1.182	-1.001e-5
1.181	-9.826e-6
1.180	-9.641e-6
1.179	-9.472e-6
1.178	-9.303e-6
1.177	-9.138e-6
1.176	-8.991e-6
1.175	-8.834e-6
1.174	-8.693e-6
1.173	-8.557e-6
1.172	-8.413e-6
1.171	-8.290e-6
1.170	-8.157e-6
1.169	-8.031e-6
1.168	-7.914e-6
1.167	-7.786e-6
1.166	-7.687e-6
1.165	-7.565e-6
1.164	-7.444e-6
1.163	-7.347e-6
1.162	-7.235e-6
1.161	-7.145e-6
1.160	-7.046e-6
1.159	-6.947e-6
1.158	-6.864e-6
1.157	-6.767e-6
1.156	-6.683e-6
1.155	-6.601e-6
1.154	-6.513e-6
1.153	-6.435e-6
1.152	-6.353e-6
1.151	-6.279e-6
1.150	-6.204e-6
1.149	-6.131e-6
1.148	-6.054e-6
1.147	-5.987e-6
1.146	-5.921e-6
1.145	-5.850e-6
1.144	-5.785e-6
1.143	-5.719e-6
1.142	-5.657e-6
1.141	-5.600e-6
1.140	-5.538e-6
1.139	-5.478e-6
1.138	-5.419e-6
1.137	-5.361e-6
1.136	-5.310e-6
1.135	-5.247e-6
1.134	-5.201e-6
1.133	-5.147e-6
1.132	-5.089e-6
1.131	-5.046e-6
1.130	-4.991e-6
1.129	-4.942e-6
1.128	-4.897e-6
1.127	-4.836e-6
1.126	-4.802e-6
1.125	-4.755e-6
1.124	-4.703e-6
1.123	-4.668e-6
1.122	-4.616e-6
1.121	-4.583e-6
1.120	-4.536e-6
1.119	-4.487e-6
1.118	-4.455e-6
1.117	-4.406e-6
1.116	-4.366e-6
1.115	-4.329e-6
1.114	-4.288e-6
1.113	-4.255e-6
1.112	-4.208e-6
1.111	-4.176e-6
1.110	-4.143e-6
1.109	-4.095e-6
1.108	-4.066e-6
1.107	-4.023e-6
1.106	-3.996e-6
1.105	-3.961e-6
1.104	-3.920e-6
1.103	-3.881e-6
1.102	-3.851e-6
1.101	-3.813e-6
1.100	-3.778e-6
1.099	-3.754e-6
1.098	-3.724e-6
1.097	-3.688e-6
1.096	-3.665e-6
1.095	-3.632e-6
1.094	-3.600e-6
1.093	-3.566e-6
1.092	-3.522e-6
1.091	-3.495e-6
1.090	-3.459e-6
1.089	-3.422e-6
1.088	-3.395e-6
1.087	-3.349e-6
1.086	-3.338e-6
1.085	-3.292e-6
1.084	-3.253e-6
1.083	-3.232e-6
1.082	-3.187e-6
1.081	-3.162e-6
1.080	-3.125e-6
1.079	-3.085e-6
1.078	-3.061e-6
1.077	-3.019e-6
1.076	-2.982e-6
1.075	-2.951e-6
1.074	-2.907e-6
1.073	-2.879e-6
1.072	-2.839e-6
1.071	-2.805e-6
1.070	-2.768e-6
1.069	-2.732e-6
1.068	-2.696e-6
1.067	-2.661e-6
1.066	-2.624e-6
1.065	-2.583e-6
1.064	-2.538e-6
1.063	-2.499e-6
1.062	-2.461e-6
1.061	-2.423e-6
1.060	-2.383e-6
1.059	-2.343e-6
1.058	-2.303e-6
1.057	-2.258e-6
1.056	-2.224e-6
1.055	-2.169e-6
1.054	-2.133e-6
1.053	-2.092e-6
1.052	-2.042e-6
1.051	-2.010e-6
1.050	-1.963e-6
1.049	-1.913e-6
1.048	-1.865e-6
1.047	-1.812e-6
1.046	-1.778e-6
1.045	-1.731e-6
1.044	-1.681e-6
1.043	-1.645e-6
1.042	-1.587e-6
1.041	-1.550e-6
1.040	-1.495e-6
1.039	-1.450e-6
1.038	-1.406e-6
1.037	-1.343e-6
1.036	-1.305e-6
1.035	-1.256e-6
1.034	-1.198e-6
1.033	-1.155e-6
1.032	-1.102e-6
1.031	-1.053e-6
1.030	-1.008e-6
1.029	-9.550e-7
1.028	-9.086e-7
1.027	-8.595e-7
1.026	-8.119e-7
1.025	-7.591e-7
1.024	-7.008e-7
1.023	-6.547e-7
1.022	-6.163e-7
1.021	-5.608e-7
1.020	-5.137e-7
1.019	-4.691e-7
1.018	-4.222e-7
1.017	-3.774e-7
1.016	-3.339e-7
1.015	-2.836e-7
1.014	-2.372e-7
1.013	-1.907e-7
1.012	-1.406e-7
1.011	-1.022e-7
1.010	-5.531e-8
1.009	-1.076e-8
1.008	2.602e-8
1.007	7.963e-8
1.006	1.089e-7
1.005	1.546e-7
1.004	2.007e-7
1.003	2.331e-7
1.002	2.844e-7
1.001	3.219e-7
1.000	3.623e-7
0.999	4.071e-7
0.998	4.387e-7
0.997	4.802e-7
0.996	5.154e-7
0.995	5.452e-7
0.994	5.854e-7
0.993	6.139e-7
0.992	6.502e-7
0.991	6.830e-7
0.990	7.076e-7
0.989	7.389e-7
0.988	7.755e-7
0.987	8.043e-7
0.986	8.300e-7
0.985	8.608e-7
0.984	8.857e-7
0.983	9.128e-7
0.982	9.384e-7
0.981	9.635e-7
0.980	9.934e-7
0.979	1.012e-6
0.978	1.035e-6
0.977	1.061e-6
0.976	1.081e-6
0.975	1.107e-6
0.974	1.130e-6
0.973	1.147e-6
0.972	1.176e-6
0.971	1.183e-6
0.970	1.209e-6
0.969	1.231e-6
0.968	1.245e-6
0.967	1.268e-6
0.966	1.276e-6
0.965	1.299e-6
0.964	1.317e-6
0.963	1.325e-6
0.962	1.350e-6
0.961	1.360e-6
0.960	1.370e-6
0.959	1.394e-6
0.958	1.400e-6
0.957	1.424e-6
0.956	1.433e-6
0.955	1.445e-6
0.954	1.463e-6
0.953	1.470e-6
0.952	1.483e-6
0.951	1.498e-6
0.950	1.504e-6
0.949	1.520e-6
0.948	1.533e-6
0.947	1.541e-6
0.946	1.553e-6
0.945	1.564e-6
0.944	1.574e-6
0.943	1.586e-6
0.942	1.596e-6
0.941	1.603e-6
0.940	1.615e-6
0.939	1.622e-6
0.938	1.631e-6
0.937	1.641e-6
0.936	1.649e-6
0.935	1.661e-6
0.934	1.666e-6
0.933	1.673e-6
0.932	1.686e-6
0.931	1.688e-6
0.930	1.699e-6
0.929	1.708e-6
0.928	1.712e-6
0.927	1.725e-6
0.926	1.725e-6
0.925	1.735e-6
0.924	1.746e-6
0.923	1.748e-6
0.922	1.762e-6
0.921	1.766e-6
0.920	1.770e-6
0.919	1.784e-6
0.918	1.784e-6
0.917	1.795e-6
0.916	1.799e-6
0.915	1.799e-6
0.914	1.814e-6
0.913	1.816e-6
0.912	1.827e-6
0.911	1.831e-6
0.910	1.833e-6
0.909	1.844e-6
0.908	1.848e-6
0.907	1.854e-6
0.906	1.862e-6
0.905	1.868e-6
0.904	1.873e-6
0.903	1.879e-6
0.902	1.883e-6
0.901	1.890e-6
0.900	1.898e-6
0.899	1.899e-6
0.898	1.909e-6
0.897	1.916e-6
0.896	1.917e-6
0.895	1.926e-6
0.894	1.930e-6
0.893	1.936e-6
0.892	1.944e-6
0.891	1.942e-6
0.890	1.952e-6
0.889	1.956e-6
0.888	1.958e-6
0.887	1.970e-6
0.886	1.967e-6
0.885	1.976e-6
0.884	1.986e-6
0.883	1.985e-6
0.882	1.994e-6
0.881	1.994e-6
0.880	2.000e-6
0.879	2.012e-6
0.878	2.008e-6
0.877	2.019e-6
0.876	2.024e-6
0.875	2.023e-6
0.874	2.041e-6
0.873	2.037e-6
0.872	2.046e-6
0.871	2.051e-6
0.870	2.048e-6
0.869	2.061e-6
0.868	2.067e-6
0.867	2.063e-6
0.866	2.073e-6
0.865	2.078e-6
0.864	2.082e-6
0.863	2.089e-6
0.862	2.092e-6
0.861	2.097e-6
0.860	2.104e-6
0.859	2.107e-6
0.858	2.112e-6
0.857	2.119e-6
0.856	2.118e-6
0.855	2.130e-6
0.854	2.131e-6
0.853	2.135e-6
0.852	2.147e-6
0.851	2.141e-6
0.850	2.154e-6
0.849	2.157e-6
0.848	2.158e-6
0.847	2.170e-6
0.846	2.165e-6
0.845	2.174e-6
0.844	2.184e-6
0.843	2.183e-6
0.842	2.193e-6
0.841	2.191e-6
0.840	2.196e-6
0.839	2.207e-6
0.838	2.204e-6
0.837	2.214e-6
0.836	2.219e-6
0.835	2.220e-6
0.834	2.233e-6
0.833	2.230e-6
0.832	2.237e-6
0.831	2.241e-6
0.830	2.242e-6
0.829	2.253e-6
0.828	2.256e-6
0.827	2.256e-6
0.826	2.264e-6
0.825	2.265e-6
0.824	2.273e-6
0.823	2.276e-6
0.822	2.278e-6
0.821	2.285e-6
0.820	2.291e-6
0.819	2.320e-6
0.818	2.310e-6
0.817	2.310e-6
0.816	2.308e-6
0.815	2.318e-6
0.814	2.319e-6
0.813	2.320e-6
0.812	2.332e-6
0.811	2.328e-6
0.810	2.336e-6
0.809	2.342e-6
0.808	2.345e-6
0.807	2.355e-6
0.806	2.353e-6
0.805	2.360e-6
0.804	2.367e-6
0.803	2.365e-6
0.802	2.377e-6
0.801	2.377e-6
0.800	2.380e-6
0.799	2.393e-6
0.798	2.388e-6
0.797	2.396e-6
0.796	2.403e-6
0.795	2.402e-6
0.794	2.415e-6
0.793	2.414e-6
0.792	2.418e-6
0.791	2.426e-6
0.790	2.426e-6
0.789	2.436e-6
0.788	2.436e-6
0.787	2.440e-6
0.786	2.446e-6
0.785	2.450e-6
0.784	2.457e-6
0.783	2.463e-6
0.782	2.466e-6
0.781	2.472e-6
0.780	2.479e-6
0.779	2.478e-6
0.778	2.484e-6
0.777	2.490e-6
0.776	2.493e-6
0.775	2.502e-6
0.774	2.502e-6
0.773	2.504e-6
0.772	2.515e-6
0.771	2.518e-6
0.770	2.523e-6
0.769	2.530e-6
0.768	2.532e-6
0.767	2.545e-6
0.766	2.540e-6
0.765	2.545e-6
0.764	2.557e-6
0.763	2.552e-6
0.762	2.565e-6
0.761	2.564e-6
0.760	2.569e-6
0.759	2.581e-6
0.758	2.577e-6
0.757	2.590e-6
0.756	2.592e-6
0.755	2.592e-6
0.754	2.608e-6
0.753	2.602e-6
0.752	2.610e-6
0.751	2.618e-6
0.750	2.618e-6
0.749	2.629e-6
0.748	2.631e-6
0.747	2.636e-6
0.746	2.641e-6
0.745	2.645e-6
0.744	2.654e-6
0.743	2.656e-6
0.742	2.660e-6
0.741	2.664e-6
0.740	2.671e-6
0.739	2.676e-6
0.738	2.681e-6
0.737	2.689e-6
0.736	2.687e-6
0.735	2.697e-6
0.734	2.700e-6
0.733	2.703e-6
0.732	2.713e-6
0.731	2.713e-6
0.730	2.720e-6
0.729	2.729e-6
0.728	2.725e-6
0.727	2.738e-6
0.726	2.737e-6
0.725	2.743e-6
0.724	2.754e-6
0.723	2.749e-6
0.722	2.763e-6
0.721	2.764e-6
0.720	2.768e-6
0.719	2.782e-6
0.718	2.778e-6
0.717	2.790e-6
0.716	2.797e-6
0.715	2.795e-6
0.714	2.809e-6
0.713	2.807e-6
0.712	2.813e-6
0.711	2.824e-6
0.710	2.824e-6
0.709	2.833e-6
0.708	2.837e-6
0.707	2.842e-6
0.706	2.848e-6
0.705	2.854e-6
0.704	2.861e-6
0.703	2.867e-6
0.702	2.872e-6
0.701	2.877e-6
0.700	2.885e-6
0.699	2.888e-6
0.698	2.894e-6
0.697	2.901e-6
0.696	2.904e-6
0.695	2.915e-6
0.694	2.920e-6
0.693	2.924e-6
0.692	2.935e-6
0.691	2.935e-6
0.690	2.945e-6
0.689	2.954e-6
0.688	2.953e-6
0.687	2.967e-6
0.686	2.966e-6
0.685	2.971e-6
0.684	2.985e-6
0.683	2.981e-6
0.682	2.993e-6
0.681	2.998e-6
0.680	3.000e-6
0.679	3.018e-6
0.678	3.017e-6
0.677	3.024e-6
0.676	3.036e-6
0.675	3.035e-6
0.674	3.047e-6
0.673	3.046e-6
0.672	3.047e-6
0.671	3.062e-6
0.670	3.064e-6
0.669	3.077e-6
0.668	3.079e-6
0.667	3.089e-6
0.666	3.097e-6
0.665	3.104e-6
0.664	3.111e-6
0.663	3.117e-6
0.662	3.119e-6
0.661	3.129e-6
0.660	3.136e-6
0.659	3.142e-6
0.658	3.148e-6
0.657	3.156e-6
0.656	3.161e-6
0.655	3.169e-6
0.654	3.176e-6
0.653	3.181e-6
0.652	3.199e-6
0.651	3.194e-6
0.650	3.200e-6
0.649	3.213e-6
0.648	3.213e-6
0.647	3.228e-6
0.646	3.228e-6
0.645	3.236e-6
0.644	3.250e-6
0.643	3.246e-6
0.642	3.263e-6
0.641	3.266e-6
0.640	3.272e-6
0.639	3.288e-6
0.638	3.284e-6
0.637	3.300e-6
0.636	3.309e-6
0.635	3.308e-6
0.634	3.322e-6
0.633	3.323e-6
0.632	3.333e-6
0.631	3.345e-6
0.630	3.348e-6
0.629	3.360e-6
0.628	3.365e-6
0.627	3.373e-6
0.626	3.384e-6
0.625	3.388e-6
0.624	3.397e-6
0.623	3.405e-6
0.622	3.412e-6
0.621	3.419e-6
0.620	3.429e-6
0.619	3.439e-6
0.618	3.448e-6
0.617	3.456e-6
0.616	3.462e-6
0.615	3.474e-6
0.614	3.494e-6
0.613	3.490e-6
0.612	3.503e-6
0.611	3.506e-6
0.610	3.516e-6
0.609	3.531e-6
0.608	3.531e-6
0.607	3.547e-6
0.606	3.552e-6
0.605	3.563e-6
0.604	3.579e-6
0.603	3.578e-6
0.602	3.596e-6
0.601	3.604e-6
0.600	3.611e-6
0.599	3.630e-6
0.598	3.628e-6
0.597	3.646e-6
0.596	3.655e-6
0.595	3.658e-6
0.594	3.676e-6
0.593	3.682e-6
0.592	3.694e-6
0.591	3.707e-6
0.590	3.712e-6
0.589	3.732e-6
0.588	3.739e-6
0.587	3.748e-6
0.586	3.763e-6
0.585	3.772e-6
0.584	3.788e-6
0.583	3.799e-6
0.582	3.808e-6
0.581	3.823e-6
0.580	3.835e-6
0.579	3.853e-6
0.578	3.857e-6
0.577	3.874e-6
0.576	3.887e-6
0.575	3.909e-6
0.574	3.915e-6
0.573	3.927e-6
0.572	3.945e-6
0.571	3.954e-6
0.570	3.969e-6
0.569	3.985e-6
0.568	3.992e-6
0.567	4.014e-6
0.566	4.024e-6
0.565	4.038e-6
0.564	4.063e-6
0.563	4.067e-6
0.562	4.090e-6
0.561	4.102e-6
0.560	4.117e-6
0.559	4.137e-6
0.558	4.143e-6
0.557	4.165e-6
0.556	4.180e-6
0.555	4.189e-6
0.554	4.215e-6
0.553	4.224e-6
0.552	4.240e-6
0.551	4.263e-6
0.550	4.270e-6
0.549	4.298e-6
0.548	4.311e-6
0.547	4.324e-6
0.546	4.344e-6
0.545	4.356e-6
0.544	4.378e-6
0.543	4.393e-6
0.542	4.404e-6
0.541	4.424e-6
0.540	4.442e-6
0.539	4.454e-6
0.538	4.473e-6
0.537	4.490e-6
0.536	4.502e-6
0.535	4.527e-6
0.534	4.542e-6
0.533	4.556e-6
0.532	4.576e-6
0.531	4.589e-6
0.530	4.606e-6
0.529	4.625e-6
0.528	4.634e-6
0.527	4.660e-6
0.526	4.668e-6
0.525	4.686e-6
0.524	4.707e-6
0.523	4.710e-6
0.522	4.735e-6
0.521	4.746e-6
0.520	4.758e-6
0.519	4.782e-6
0.518	4.789e-6
0.517	4.810e-6
0.516	4.829e-6
0.515	4.837e-6
0.514	4.865e-6
0.513	4.874e-6
0.512	4.894e-6
0.511	4.917e-6
0.510	4.924e-6
0.509	4.949e-6
0.508	4.962e-6
0.507	4.978e-6
0.506	5.004e-6
0.505	5.016e-6
0.504	5.040e-6
0.503	5.056e-6
0.502	5.074e-6
0.501	5.099e-6
0.500	5.122e-6
0.499	5.145e-6
0.498	5.167e-6
0.497	5.188e-6
0.496	5.210e-6
0.495	5.238e-6
0.494	5.263e-6
0.493	5.285e-6
0.492	5.319e-6
0.491	5.340e-6
0.490	5.370e-6
0.489	5.404e-6
0.488	5.425e-6
0.487	5.466e-6
0.486	5.494e-6
0.485	5.529e-6
0.484	5.569e-6
0.483	5.592e-6
0.482	5.636e-6
0.481	5.669e-6
0.480	5.703e-6
0.479	5.751e-6
0.478	5.778e-6
0.477	5.829e-6
0.476	5.873e-6
0.475	5.907e-6
0.474	5.961e-6
0.473	6.001e-6
0.472	6.043e-6
0.471	6.093e-6
0.470	6.136e-6
0.469	6.190e-6
0.468	6.234e-6
0.467	6.281e-6
0.466	6.341e-6
0.465	6.390e-6
0.464	6.446e-6
0.463	6.500e-6
0.462	6.559e-6
0.461	6.615e-6
0.460	6.678e-6
0.459	6.727e-6
0.458	6.780e-6
0.457	6.842e-6
0.456	6.899e-6
0.455	6.959e-6
0.454	7.014e-6
0.453	7.068e-6
0.452	7.132e-6
0.451	7.182e-6
0.450	7.245e-6
0.449	7.304e-6
0.448	7.356e-6
0.447	7.416e-6
0.446	7.462e-6
0.445	7.515e-6
0.444	7.575e-6
0.443	7.612e-6
0.442	7.673e-6
0.441	7.712e-6
0.440	7.753e-6
0.439	7.807e-6
0.438	7.837e-6
0.437	7.882e-6
0.436	7.921e-6
0.435	7.949e-6
0.434	7.991e-6
0.433	8.010e-6
0.432	8.038e-6
0.431	8.067e-6
0.430	8.079e-6
0.429	8.109e-6
0.428	8.117e-6
0.427	8.128e-6
0.426	8.146e-6
0.425	8.153e-6
0.424	8.157e-6
0.423	8.160e-6
0.422	8.162e-6
0.421	8.161e-6
0.420	8.158e-6
0.419	8.153e-6
0.418	8.140e-6
0.417	8.132e-6
0.416	8.115e-6
0.415	8.107e-6
0.414	8.091e-6
0.413	8.074e-6
0.412	8.064e-6
0.411	8.043e-6
0.410	8.036e-6
0.409	8.030e-6
0.408	7.992e-6
0.407	7.976e-6
0.406	7.950e-6
0.405	7.933e-6
0.404	7.915e-6
0.403	7.880e-6
0.402	7.869e-6
0.401	7.848e-6
0.400	7.826e-6
0.399	7.817e-6
0.398	7.784e-6
0.397	7.775e-6
0.396	7.762e-6
0.395	7.734e-6
0.394	7.728e-6
0.393	7.706e-6
0.392	7.692e-6
0.391	7.685e-6
0.390	7.664e-6
0.389	7.662e-6
0.388	7.644e-6
0.387	7.634e-6
0.386	7.630e-6
0.385	7.619e-6
0.384	7.616e-6
0.383	7.606e-6
0.382	7.594e-6
0.381	7.596e-6
0.380	7.593e-6
0.379	7.586e-6
0.378	7.580e-6
0.377	7.579e-6
0.376	7.575e-6
0.375	7.582e-6
0.374	7.581e-6
0.373	7.575e-6
0.372	7.584e-6
0.371	7.580e-6
0.370	7.588e-6
0.369	7.592e-6
0.368	7.587e-6
0.367	7.601e-6
0.366	7.595e-6
0.365	7.601e-6
0.364	7.616e-6
0.363	7.608e-6
0.362	7.625e-6
0.361	7.628e-6
0.360	7.635e-6
0.359	7.652e-6
0.358	7.651e-6
0.357	7.660e-6
0.356	7.672e-6
0.355	7.672e-6
0.354	7.691e-6
0.353	7.688e-6
0.352	7.698e-6
0.351	7.711e-6
0.350	7.715e-6
0.349	7.736e-6
0.348	7.740e-6
0.347	7.746e-6
0.346	7.764e-6
0.345	7.771e-6
0.344	7.786e-6
0.343	7.794e-6
0.342	7.806e-6
0.341	7.819e-6
0.340	7.829e-6
0.339	7.839e-6
0.338	7.847e-6
0.337	7.860e-6
0.336	7.872e-6
0.335	7.888e-6
0.334	7.899e-6
0.333	7.904e-6
0.332	7.923e-6
0.331	7.929e-6
0.330	7.942e-6
0.329	7.958e-6
0.328	7.959e-6
0.327	7.985e-6
0.326	7.987e-6
0.325	7.995e-6
0.324	8.021e-6
0.323	8.019e-6
0.322	8.036e-6
0.321	8.045e-6
0.320	8.054e-6
0.319	8.077e-6
0.318	8.071e-6
0.317	8.094e-6
0.316	8.106e-6
0.315	8.109e-6
0.314	8.130e-6
0.313	8.129e-6
0.312	8.147e-6
0.311	8.164e-6
0.310	8.168e-6
0.309	8.187e-6
0.308	8.194e-6
0.307	8.206e-6
0.306	8.221e-6
0.305	8.228e-6
0.304	8.244e-6
0.303	8.256e-6
0.302	8.261e-6
0.301	8.272e-6
0.300	8.286e-6
0.299	8.293e-6
0.298	8.301e-6
0.297	8.314e-6
0.296	8.322e-6
0.295	8.333e-6
0.294	8.343e-6
0.293	8.349e-6
0.292	8.365e-6
0.291	8.366e-6
0.290	8.375e-6
0.289	8.390e-6
0.288	8.386e-6
0.287	8.408e-6
0.286	8.408e-6
0.285	8.418e-6
0.284	8.435e-6
0.283	8.432e-6
0.282	8.447e-6
0.281	8.455e-6
0.280	8.458e-6
0.279	8.476e-6
0.278	8.469e-6
0.277	8.483e-6
0.276	8.495e-6
0.275	8.491e-6
0.274	8.513e-6
0.273	8.506e-6
0.272	8.522e-6
0.271	8.537e-6
0.270	8.532e-6
0.269	8.547e-6
0.268	8.549e-6
0.267	8.551e-6
0.266	8.567e-6
0.265	8.566e-6
0.264	8.576e-6
0.263	8.584e-6
0.262	8.581e-6
0.261	8.590e-6
0.260	8.599e-6
0.259	8.602e-6
0.258	8.606e-6
0.257	8.614e-6
0.256	8.620e-6
0.255	8.630e-6
0.254	8.631e-6
0.253	8.631e-6
0.252	8.641e-6
0.251	8.641e-6
0.250	8.647e-6
0.249	8.654e-6
0.248	8.652e-6
0.247	8.667e-6
0.246	8.663e-6
0.245	8.668e-6
0.244	8.680e-6
0.243	8.672e-6
0.242	8.685e-6
0.241	8.687e-6
0.240	8.686e-6
0.239	8.702e-6
0.238	8.689e-6
0.237	8.701e-6
