Potential/V	Current/A
1.161	-2.736e-5
1.162	-2.740e-5
1.163	-2.741e-5
1.164	-2.745e-5
1.165	-2.747e-5
1.166	-2.749e-5
1.167	-2.753e-5
1.168	-2.755e-5
1.169	-2.758e-5
1.170	-2.761e-5
1.171	-2.763e-5
1.172	-2.767e-5
1.173	-2.769e-5
1.174	-2.772e-5
1.175	-2.775e-5
1.176	-2.777e-5
1.177	-2.781e-5
1.178	-2.784e-5
1.179	-2.787e-5
1.180	-2.791e-5
1.181	-2.793e-5
1.182	-2.797e-5
1.183	-2.800e-5
1.184	-2.803e-5
1.185	-2.807e-5
1.186	-2.810e-5
1.187	-2.813e-5
1.188	-2.817e-5
1.189	-2.820e-5
1.190	-2.824e-5
1.191	-2.827e-5
1.192	-2.831e-5
1.193	-2.835e-5
1.194	-2.838e-5
1.195	-2.842e-5
1.196	-2.845e-5
1.197	-2.849e-5
1.198	-2.853e-5
1.199	-2.857e-5
1.200	-2.787e-5
1.199	-2.605e-5
1.198	-2.511e-5
1.197	-2.447e-5
1.196	-2.395e-5
1.195	-2.353e-5
1.194	-2.311e-5
1.193	-2.275e-5
1.192	-2.242e-5
1.191	-2.210e-5
1.190	-2.182e-5
1.189	-2.153e-5
1.188	-2.128e-5
1.187	-2.103e-5
1.186	-2.080e-5
1.185	-2.057e-5
1.184	-2.036e-5
1.183	-2.015e-5
1.182	-1.996e-5
1.181	-1.976e-5
1.180	-1.958e-5
1.179	-1.941e-5
1.178	-1.927e-5
1.177	-1.910e-5
1.176	-1.895e-5
1.175	-1.879e-5
1.174	-1.865e-5
1.173	-1.851e-5
1.172	-1.837e-5
1.171	-1.825e-5
1.170	-1.812e-5
1.169	-1.799e-5
1.168	-1.788e-5
1.167	-1.775e-5
1.166	-1.765e-5
1.165	-1.754e-5
1.164	-1.742e-5
1.163	-1.733e-5
1.162	-1.722e-5
1.161	-1.713e-5
1.160	-1.704e-5
1.159	-1.693e-5
1.158	-1.686e-5
1.157	-1.676e-5
1.156	-1.668e-5
1.155	-1.660e-5
1.154	-1.650e-5
1.153	-1.644e-5
1.152	-1.635e-5
1.151	-1.628e-5
1.150	-1.621e-5
1.149	-1.613e-5
1.148	-1.606e-5
1.147	-1.599e-5
1.146	-1.592e-5
1.145	-1.586e-5
1.144	-1.579e-5
1.143	-1.573e-5
1.142	-1.567e-5
1.141	-1.560e-5
1.140	-1.554e-5
1.139	-1.548e-5
1.138	-1.543e-5
1.137	-1.536e-5
1.136	-1.531e-5
1.135	-1.525e-5
1.134	-1.520e-5
1.133	-1.515e-5
1.132	-1.509e-5
1.131	-1.505e-5
1.130	-1.500e-5
1.129	-1.494e-5
1.128	-1.490e-5
1.127	-1.485e-5
1.126	-1.481e-5
1.125	-1.476e-5
1.124	-1.471e-5
1.123	-1.468e-5
1.122	-1.463e-5
1.121	-1.459e-5
1.120	-1.455e-5
1.119	-1.450e-5
1.118	-1.447e-5
1.117	-1.443e-5
1.116	-1.439e-5
1.115	-1.436e-5
1.114	-1.431e-5
1.113	-1.428e-5
1.112	-1.424e-5
1.111	-1.420e-5
1.110	-1.417e-5
1.109	-1.413e-5
1.108	-1.410e-5
1.107	-1.407e-5
1.106	-1.403e-5
1.105	-1.400e-5
1.104	-1.397e-5
1.103	-1.394e-5
1.102	-1.391e-5
1.101	-1.387e-5
1.100	-1.384e-5
1.099	-1.381e-5
1.098	-1.378e-5
1.097	-1.375e-5
1.096	-1.373e-5
1.095	-1.369e-5
1.094	-1.367e-5
1.093	-1.364e-5
1.092	-1.361e-5
1.091	-1.359e-5
1.090	-1.356e-5
1.089	-1.353e-5
1.088	-1.351e-5
1.087	-1.348e-5
1.086	-1.346e-5
1.085	-1.344e-5
1.084	-1.340e-5
1.083	-1.339e-5
1.082	-1.336e-5
1.081	-1.334e-5
1.080	-1.331e-5
1.079	-1.328e-5
1.078	-1.327e-5
1.077	-1.324e-5
1.076	-1.322e-5
1.075	-1.320e-5
1.074	-1.317e-5
1.073	-1.315e-5
1.072	-1.313e-5
1.071	-1.310e-5
1.070	-1.309e-5
1.069	-1.306e-5
1.068	-1.304e-5
1.067	-1.302e-5
1.066	-1.300e-5
1.065	-1.298e-5
1.064	-1.296e-5
1.063	-1.294e-5
1.062	-1.292e-5
1.061	-1.290e-5
1.060	-1.288e-5
1.059	-1.286e-5
1.058	-1.284e-5
1.057	-1.281e-5
1.056	-1.279e-5
1.055	-1.278e-5
1.054	-1.276e-5
1.053	-1.274e-5
1.052	-1.272e-5
1.051	-1.271e-5
1.050	-1.269e-5
1.049	-1.266e-5
1.048	-1.265e-5
1.047	-1.263e-5
1.046	-1.262e-5
1.045	-1.260e-5
1.044	-1.257e-5
1.043	-1.257e-5
1.042	-1.255e-5
1.041	-1.253e-5
1.040	-1.252e-5
1.039	-1.249e-5
1.038	-1.248e-5
1.037	-1.246e-5
1.036	-1.244e-5
1.035	-1.243e-5
1.034	-1.241e-5
1.033	-1.240e-5
1.032	-1.238e-5
1.031	-1.236e-5
1.030	-1.235e-5
1.029	-1.233e-5
1.028	-1.232e-5
1.027	-1.230e-5
1.026	-1.228e-5
1.025	-1.227e-5
1.024	-1.224e-5
1.023	-1.223e-5
1.022	-1.222e-5
1.021	-1.220e-5
1.020	-1.219e-5
1.019	-1.217e-5
1.018	-1.216e-5
1.017	-1.214e-5
1.016	-1.213e-5
1.015	-1.211e-5
1.014	-1.210e-5
1.013	-1.209e-5
1.012	-1.207e-5
1.011	-1.206e-5
1.010	-1.204e-5
1.009	-1.202e-5
1.008	-1.202e-5
1.007	-1.200e-5
1.006	-1.199e-5
1.005	-1.197e-5
1.004	-1.195e-5
1.003	-1.195e-5
1.002	-1.193e-5
1.001	-1.192e-5
1.000	-1.191e-5
0.999	-1.188e-5
0.998	-1.188e-5
0.997	-1.186e-5
0.996	-1.184e-5
0.995	-1.184e-5
0.994	-1.182e-5
0.993	-1.180e-5
0.992	-1.179e-5
0.991	-1.178e-5
0.990	-1.177e-5
0.989	-1.175e-5
0.988	-1.174e-5
0.987	-1.173e-5
0.986	-1.172e-5
0.985	-1.171e-5
0.984	-1.169e-5
0.983	-1.168e-5
0.982	-1.167e-5
0.981	-1.166e-5
0.980	-1.164e-5
0.979	-1.163e-5
0.978	-1.162e-5
0.977	-1.160e-5
0.976	-1.159e-5
0.975	-1.158e-5
0.974	-1.157e-5
0.973	-1.156e-5
0.972	-1.154e-5
0.971	-1.153e-5
0.970	-1.152e-5
0.969	-1.150e-5
0.968	-1.150e-5
0.967	-1.148e-5
0.966	-1.147e-5
0.965	-1.146e-5
0.964	-1.144e-5
0.963	-1.144e-5
0.962	-1.143e-5
0.961	-1.141e-5
0.960	-1.140e-5
0.959	-1.138e-5
0.958	-1.138e-5
0.957	-1.136e-5
0.956	-1.135e-5
0.955	-1.134e-5
0.954	-1.133e-5
0.953	-1.132e-5
0.952	-1.131e-5
0.951	-1.129e-5
0.950	-1.129e-5
0.949	-1.127e-5
0.948	-1.127e-5
0.947	-1.125e-5
0.946	-1.124e-5
0.945	-1.123e-5
0.944	-1.121e-5
0.943	-1.121e-5
0.942	-1.120e-5
0.941	-1.119e-5
0.940	-1.117e-5
0.939	-1.116e-5
0.938	-1.115e-5
0.937	-1.114e-5
0.936	-1.113e-5
0.935	-1.112e-5
0.934	-1.110e-5
0.933	-1.110e-5
0.932	-1.108e-5
0.931	-1.108e-5
0.930	-1.106e-5
0.929	-1.105e-5
0.928	-1.104e-5
0.927	-1.103e-5
0.926	-1.102e-5
0.925	-1.101e-5
0.924	-1.099e-5
0.923	-1.100e-5
0.922	-1.097e-5
0.921	-1.097e-5
0.920	-1.096e-5
0.919	-1.094e-5
0.918	-1.094e-5
0.917	-1.093e-5
0.916	-1.091e-5
0.915	-1.091e-5
0.914	-1.089e-5
0.913	-1.088e-5
0.912	-1.087e-5
0.911	-1.086e-5
0.910	-1.086e-5
0.909	-1.083e-5
0.908	-1.083e-5
0.907	-1.082e-5
0.906	-1.081e-5
0.905	-1.081e-5
0.904	-1.079e-5
0.903	-1.078e-5
0.902	-1.077e-5
0.901	-1.076e-5
0.900	-1.075e-5
0.899	-1.074e-5
0.898	-1.073e-5
0.897	-1.072e-5
0.896	-1.071e-5
0.895	-1.070e-5
0.894	-1.069e-5
0.893	-1.068e-5
0.892	-1.067e-5
0.891	-1.066e-5
0.890	-1.065e-5
0.889	-1.064e-5
0.888	-1.063e-5
0.887	-1.062e-5
0.886	-1.061e-5
0.885	-1.060e-5
0.884	-1.058e-5
0.883	-1.058e-5
0.882	-1.057e-5
0.881	-1.056e-5
0.880	-1.056e-5
0.879	-1.053e-5
0.878	-1.054e-5
0.877	-1.053e-5
0.876	-1.051e-5
0.875	-1.051e-5
0.874	-1.049e-5
0.873	-1.049e-5
0.872	-1.047e-5
0.871	-1.046e-5
0.870	-1.045e-5
0.869	-1.044e-5
0.868	-1.043e-5
0.867	-1.043e-5
0.866	-1.041e-5
0.865	-1.041e-5
0.864	-1.039e-5
0.863	-1.039e-5
0.862	-1.038e-5
0.861	-1.037e-5
0.860	-1.036e-5
0.859	-1.035e-5
0.858	-1.034e-5
0.857	-1.033e-5
0.856	-1.032e-5
0.855	-1.031e-5
0.854	-1.030e-5
0.853	-1.030e-5
0.852	-1.028e-5
0.851	-1.027e-5
0.850	-1.026e-5
0.849	-1.025e-5
0.848	-1.025e-5
0.847	-1.023e-5
0.846	-1.023e-5
0.845	-1.022e-5
0.844	-1.020e-5
0.843	-1.021e-5
0.842	-1.018e-5
0.841	-1.018e-5
0.840	-1.017e-5
0.839	-1.016e-5
0.838	-1.015e-5
0.837	-1.015e-5
0.836	-1.013e-5
0.835	-1.013e-5
0.834	-1.011e-5
0.833	-1.011e-5
0.832	-1.010e-5
0.831	-1.008e-5
0.830	-1.008e-5
0.829	-1.007e-5
0.828	-1.006e-5
0.827	-1.006e-5
0.826	-1.004e-5
0.825	-1.004e-5
0.824	-1.003e-5
0.823	-1.002e-5
0.822	-1.001e-5
0.821	-9.995e-6
0.820	-9.990e-6
0.819	-9.951e-6
0.818	-9.963e-6
0.817	-9.966e-6
0.816	-9.948e-6
0.815	-9.939e-6
0.814	-9.933e-6
0.813	-9.929e-6
0.812	-9.911e-6
0.811	-9.907e-6
0.810	-9.901e-6
0.809	-9.884e-6
0.808	-9.890e-6
0.807	-9.864e-6
0.806	-9.858e-6
0.805	-9.856e-6
0.804	-9.834e-6
0.803	-9.836e-6
0.802	-9.822e-6
0.801	-9.811e-6
0.800	-9.814e-6
0.799	-9.791e-6
0.798	-9.794e-6
0.797	-9.781e-6
0.796	-9.771e-6
0.795	-9.766e-6
0.794	-9.744e-6
0.793	-9.745e-6
0.792	-9.735e-6
0.791	-9.723e-6
0.790	-9.718e-6
0.789	-9.705e-6
0.788	-9.699e-6
0.787	-9.694e-6
0.786	-9.677e-6
0.785	-9.675e-6
0.784	-9.662e-6
0.783	-9.655e-6
0.782	-9.650e-6
0.781	-9.634e-6
0.780	-9.626e-6
0.779	-9.614e-6
0.778	-9.607e-6
0.777	-9.600e-6
0.776	-9.591e-6
0.775	-9.579e-6
0.774	-9.570e-6
0.773	-9.567e-6
0.772	-9.559e-6
0.771	-9.547e-6
0.770	-9.538e-6
0.769	-9.523e-6
0.768	-9.517e-6
0.767	-9.504e-6
0.766	-9.501e-6
0.765	-9.500e-6
0.764	-9.479e-6
0.763	-9.478e-6
0.762	-9.461e-6
0.761	-9.454e-6
0.760	-9.452e-6
0.759	-9.433e-6
0.758	-9.433e-6
0.757	-9.421e-6
0.756	-9.410e-6
0.755	-9.408e-6
0.754	-9.388e-6
0.753	-9.388e-6
0.752	-9.376e-6
0.751	-9.359e-6
0.750	-9.361e-6
0.749	-9.342e-6
0.748	-9.337e-6
0.747	-9.330e-6
0.746	-9.316e-6
0.745	-9.312e-6
0.744	-9.298e-6
0.743	-9.292e-6
0.742	-9.284e-6
0.741	-9.274e-6
0.740	-9.263e-6
0.739	-9.255e-6
0.738	-9.248e-6
0.737	-9.237e-6
0.736	-9.228e-6
0.735	-9.215e-6
0.734	-9.209e-6
0.733	-9.201e-6
0.732	-9.187e-6
0.731	-9.181e-6
0.730	-9.170e-6
0.729	-9.157e-6
0.728	-9.158e-6
0.727	-9.139e-6
0.726	-9.135e-6
0.725	-9.126e-6
0.724	-9.106e-6
0.723	-9.111e-6
0.722	-9.095e-6
0.721	-9.084e-6
0.720	-9.076e-6
0.719	-9.059e-6
0.718	-9.062e-6
0.717	-9.046e-6
0.716	-9.032e-6
0.715	-9.031e-6
0.714	-9.014e-6
0.713	-9.012e-6
0.712	-9.001e-6
0.711	-8.985e-6
0.710	-8.984e-6
0.709	-8.968e-6
0.708	-8.962e-6
0.707	-8.954e-6
0.706	-8.939e-6
0.705	-8.929e-6
0.704	-8.920e-6
0.703	-8.911e-6
0.702	-8.905e-6
0.701	-8.887e-6
0.700	-8.875e-6
0.699	-8.870e-6
0.698	-8.861e-6
0.697	-8.850e-6
0.696	-8.843e-6
0.695	-8.831e-6
0.694	-8.819e-6
0.693	-8.813e-6
0.692	-8.802e-6
0.691	-8.793e-6
0.690	-8.782e-6
0.689	-8.769e-6
0.688	-8.768e-6
0.687	-8.751e-6
0.686	-8.747e-6
0.685	-8.735e-6
0.684	-8.720e-6
0.683	-8.719e-6
0.682	-8.701e-6
0.681	-8.690e-6
0.680	-8.688e-6
0.679	-8.666e-6
0.678	-8.668e-6
0.677	-8.653e-6
0.676	-8.641e-6
0.675	-8.638e-6
0.674	-8.617e-6
0.673	-8.616e-6
0.672	-8.605e-6
0.671	-8.589e-6
0.670	-8.587e-6
0.669	-8.569e-6
0.668	-8.561e-6
0.667	-8.553e-6
0.666	-8.533e-6
0.665	-8.527e-6
0.664	-8.513e-6
0.663	-8.506e-6
0.662	-8.500e-6
0.661	-8.485e-6
0.660	-8.474e-6
0.659	-8.465e-6
0.658	-8.455e-6
0.657	-8.443e-6
0.656	-8.434e-6
0.655	-8.419e-6
0.654	-8.408e-6
0.653	-8.401e-6
0.652	-8.385e-6
0.651	-8.381e-6
0.650	-8.367e-6
0.649	-8.354e-6
0.648	-8.350e-6
0.647	-8.334e-6
0.646	-8.327e-6
0.645	-8.316e-6
0.644	-8.299e-6
0.643	-8.297e-6
0.642	-8.280e-6
0.641	-8.269e-6
0.640	-8.263e-6
0.639	-8.240e-6
0.638	-8.242e-6
0.637	-8.226e-6
0.636	-8.211e-6
0.635	-8.206e-6
0.634	-8.186e-6
0.633	-8.184e-6
0.632	-8.170e-6
0.631	-8.151e-6
0.630	-8.152e-6
0.629	-8.131e-6
0.628	-8.125e-6
0.627	-8.113e-6
0.626	-8.095e-6
0.625	-8.091e-6
0.624	-8.076e-6
0.623	-8.064e-6
0.622	-8.057e-6
0.621	-8.043e-6
0.620	-8.031e-6
0.619	-8.017e-6
0.618	-8.008e-6
0.617	-7.995e-6
0.616	-7.983e-6
0.615	-7.966e-6
0.614	-7.944e-6
0.613	-7.944e-6
0.612	-7.922e-6
0.611	-7.923e-6
0.610	-7.906e-6
0.609	-7.890e-6
0.608	-7.888e-6
0.607	-7.867e-6
0.606	-7.854e-6
0.605	-7.845e-6
0.604	-7.822e-6
0.603	-7.823e-6
0.602	-7.804e-6
0.601	-7.788e-6
0.600	-7.779e-6
0.599	-7.757e-6
0.598	-7.752e-6
0.597	-7.737e-6
0.596	-7.721e-6
0.595	-7.713e-6
0.594	-7.692e-6
0.593	-7.685e-6
0.592	-7.669e-6
0.591	-7.647e-6
0.590	-7.643e-6
0.589	-7.620e-6
0.588	-7.610e-6
0.587	-7.598e-6
0.586	-7.576e-6
0.585	-7.564e-6
0.584	-7.544e-6
0.583	-7.527e-6
0.582	-7.515e-6
0.581	-7.494e-6
0.580	-7.479e-6
0.579	-7.460e-6
0.578	-7.447e-6
0.577	-7.428e-6
0.576	-7.413e-6
0.575	-7.394e-6
0.574	-7.379e-6
0.573	-7.368e-6
0.572	-7.348e-6
0.571	-7.334e-6
0.570	-7.319e-6
0.569	-7.298e-6
0.568	-7.291e-6
0.567	-7.270e-6
0.566	-7.254e-6
0.565	-7.237e-6
0.564	-7.213e-6
0.563	-7.205e-6
0.562	-7.185e-6
0.561	-7.167e-6
0.560	-7.156e-6
0.559	-7.128e-6
0.558	-7.125e-6
0.557	-7.101e-6
0.556	-7.081e-6
0.555	-7.073e-6
0.554	-7.046e-6
0.553	-7.036e-6
0.552	-7.016e-6
0.551	-6.993e-6
0.550	-6.984e-6
0.549	-6.958e-6
0.548	-6.946e-6
0.547	-6.931e-6
0.546	-6.904e-6
0.545	-6.894e-6
0.544	-6.870e-6
0.543	-6.850e-6
0.542	-6.837e-6
0.541	-6.813e-6
0.540	-6.792e-6
0.539	-6.770e-6
0.538	-6.750e-6
0.537	-6.731e-6
0.536	-6.708e-6
0.535	-6.684e-6
0.534	-6.662e-6
0.533	-6.644e-6
0.532	-6.614e-6
0.531	-6.594e-6
0.530	-6.568e-6
0.529	-6.537e-6
0.528	-6.519e-6
0.527	-6.480e-6
0.526	-6.458e-6
0.525	-6.427e-6
0.524	-6.385e-6
0.523	-6.367e-6
0.522	-6.329e-6
0.521	-6.293e-6
0.520	-6.260e-6
0.519	-6.214e-6
0.518	-6.187e-6
0.517	-6.141e-6
0.516	-6.091e-6
0.515	-6.056e-6
0.514	-5.999e-6
0.513	-5.963e-6
0.512	-5.906e-6
0.511	-5.848e-6
0.510	-5.801e-6
0.509	-5.735e-6
0.508	-5.676e-6
0.507	-5.617e-6
0.506	-5.546e-6
0.505	-5.479e-6
0.504	-5.397e-6
0.503	-5.322e-6
0.502	-5.241e-6
0.501	-5.150e-6
0.500	-5.057e-6
0.499	-4.953e-6
0.498	-4.855e-6
0.497	-4.745e-6
0.496	-4.633e-6
0.495	-4.506e-6
0.494	-4.377e-6
0.493	-4.250e-6
0.492	-4.095e-6
0.491	-3.952e-6
0.490	-3.792e-6
0.489	-3.620e-6
0.488	-3.464e-6
0.487	-3.252e-6
0.486	-3.063e-6
0.485	-2.847e-6
0.484	-2.612e-6
0.483	-2.390e-6
0.482	-2.119e-6
0.481	-1.853e-6
0.480	-1.589e-6
0.479	-1.264e-6
0.478	-9.748e-7
0.477	-6.237e-7
0.476	-2.621e-7
0.475	1.056e-7
0.474	5.410e-7
0.473	9.321e-7
0.472	1.389e-6
0.471	1.865e-6
0.470	2.332e-6
0.469	2.879e-6
0.468	3.411e-6
0.467	3.986e-6
0.466	4.613e-6
0.465	5.237e-6
0.464	5.928e-6
0.463	6.636e-6
0.462	7.370e-6
0.461	8.174e-6
0.460	9.022e-6
0.459	9.866e-6
0.458	1.075e-5
0.457	1.170e-5
0.456	1.264e-5
0.455	1.368e-5
0.454	1.472e-5
0.453	1.583e-5
0.452	1.702e-5
0.451	1.817e-5
0.450	1.943e-5
0.449	2.070e-5
0.448	2.199e-5
0.447	2.339e-5
0.446	2.475e-5
0.445	2.622e-5
0.444	2.767e-5
0.443	2.914e-5
0.442	3.072e-5
0.441	3.224e-5
0.440	3.384e-5
0.439	3.550e-5
0.438	3.709e-5
0.437	3.879e-5
0.436	4.044e-5
0.435	4.211e-5
0.434	4.381e-5
0.433	4.543e-5
0.432	4.716e-5
0.431	4.883e-5
0.430	5.044e-5
0.429	5.211e-5
0.428	5.370e-5
0.427	5.530e-5
0.426	5.687e-5
0.425	5.837e-5
0.424	5.986e-5
0.423	6.128e-5
0.422	6.264e-5
0.421	6.398e-5
0.420	6.524e-5
0.419	6.643e-5
0.418	6.756e-5
0.417	6.863e-5
0.416	6.963e-5
0.415	7.056e-5
0.414	7.142e-5
0.413	7.220e-5
0.412	7.293e-5
0.411	7.356e-5
0.410	7.415e-5
0.409	7.465e-5
0.408	7.498e-5
0.407	7.529e-5
0.406	7.547e-5
0.405	7.568e-5
0.404	7.577e-5
0.403	7.575e-5
0.402	7.572e-5
0.401	7.556e-5
0.400	7.542e-5
0.399	7.525e-5
0.398	7.495e-5
0.397	7.464e-5
0.396	7.428e-5
0.395	7.385e-5
0.394	7.339e-5
0.393	7.290e-5
0.392	7.239e-5
0.391	7.184e-5
0.390	7.122e-5
0.389	7.062e-5
0.388	6.999e-5
0.387	6.935e-5
0.386	6.872e-5
0.385	6.804e-5
0.384	6.738e-5
0.383	6.669e-5
0.382	6.600e-5
0.381	6.531e-5
0.380	6.463e-5
0.379	6.393e-5
0.378	6.323e-5
0.377	6.255e-5
0.376	6.186e-5
0.375	6.119e-5
0.374	6.052e-5
0.373	5.986e-5
0.372	5.923e-5
0.371	5.859e-5
0.370	5.796e-5
0.369	5.734e-5
0.368	5.672e-5
0.367	5.613e-5
0.366	5.553e-5
0.365	5.493e-5
0.364	5.437e-5
0.363	5.380e-5
0.362	5.328e-5
0.361	5.273e-5
0.360	5.220e-5
0.359	5.171e-5
0.358	5.119e-5
0.357	5.071e-5
0.356	5.023e-5
0.355	4.975e-5
0.354	4.931e-5
0.353	4.885e-5
0.352	4.842e-5
0.351	4.799e-5
0.350	4.756e-5
0.349	4.715e-5
0.348	4.674e-5
0.347	4.635e-5
0.346	4.598e-5
0.345	4.560e-5
0.344	4.524e-5
0.343	4.489e-5
0.342	4.453e-5
0.341	4.420e-5
0.340	4.386e-5
0.339	4.355e-5
0.338	4.324e-5
0.337	4.293e-5
0.336	4.262e-5
0.335	4.233e-5
0.334	4.204e-5
0.333	4.174e-5
0.332	4.147e-5
0.331	4.119e-5
0.330	4.093e-5
0.329	4.067e-5
0.328	4.040e-5
0.327	4.016e-5
0.326	3.990e-5
0.325	3.964e-5
0.324	3.941e-5
0.323	3.916e-5
0.322	3.894e-5
0.321	3.872e-5
0.320	3.849e-5
0.319	3.829e-5
0.318	3.806e-5
0.317	3.786e-5
0.316	3.766e-5
0.315	3.745e-5
0.314	3.726e-5
0.313	3.706e-5
0.312	3.686e-5
0.311	3.668e-5
0.310	3.649e-5
0.309	3.632e-5
0.308	3.614e-5
0.307	3.596e-5
0.306	3.579e-5
0.305	3.561e-5
0.304	3.545e-5
0.303	3.528e-5
0.302	3.511e-5
0.301	3.496e-5
0.300	3.480e-5
0.299	3.464e-5
0.298	3.449e-5
0.297	3.434e-5
0.296	3.418e-5
0.295	3.404e-5
0.294	3.390e-5
0.293	3.375e-5
0.292	3.362e-5
0.291	3.348e-5
0.290	3.334e-5
0.289	3.321e-5
0.288	3.307e-5
0.287	3.294e-5
0.286	3.281e-5
0.285	3.268e-5
0.284	3.256e-5
0.283	3.243e-5
0.282	3.231e-5
0.281	3.219e-5
0.280	3.206e-5
0.279	3.196e-5
0.278	3.182e-5
0.277	3.170e-5
0.276	3.159e-5
0.275	3.146e-5
0.274	3.137e-5
0.273	3.124e-5
0.272	3.114e-5
0.271	3.103e-5
0.270	3.092e-5
0.269	3.082e-5
0.268	3.072e-5
0.267	3.061e-5
0.266	3.051e-5
0.265	3.041e-5
0.264	3.031e-5
0.263	3.021e-5
0.262	3.011e-5
0.261	3.002e-5
0.260	2.992e-5
0.259	2.983e-5
0.258	2.973e-5
0.257	2.964e-5
0.256	2.955e-5
0.255	2.946e-5
0.254	2.937e-5
0.253	2.928e-5
0.252	2.920e-5
0.251	2.910e-5
0.250	2.901e-5
0.249	2.893e-5
0.248	2.884e-5
0.247	2.877e-5
0.246	2.867e-5
0.245	2.859e-5
0.244	2.852e-5
0.243	2.842e-5
0.242	2.835e-5
0.241	2.827e-5
0.240	2.818e-5
0.239	2.812e-5
0.238	2.803e-5
0.237	2.795e-5
0.236	2.789e-5
0.235	2.780e-5
0.234	2.775e-5
0.233	2.767e-5
0.232	2.760e-5
0.231	2.753e-5
0.230	2.744e-5
0.229	2.738e-5
0.228	2.731e-5
0.227	2.723e-5
0.226	2.717e-5
0.225	2.709e-5
0.224	2.703e-5
0.223	2.696e-5
0.222	2.689e-5
0.221	2.682e-5
0.220	2.676e-5
0.219	2.668e-5
0.218	2.662e-5
0.217	2.656e-5
0.216	2.650e-5
0.215	2.643e-5
0.214	2.636e-5
0.213	2.630e-5
0.212	2.624e-5
0.211	2.617e-5
0.210	2.611e-5
0.209	2.605e-5
0.208	2.598e-5
0.207	2.593e-5
0.206	2.587e-5
0.205	2.582e-5
0.204	2.577e-5
0.203	2.570e-5
0.202	2.564e-5
0.201	2.558e-5
0.200	2.552e-5
0.199	2.547e-5
0.198	2.540e-5
0.197	2.535e-5
0.196	2.530e-5
0.195	2.523e-5
0.194	2.519e-5
0.193	2.512e-5
0.192	2.507e-5
0.191	2.502e-5
0.190	2.496e-5
0.189	2.492e-5
0.188	2.486e-5
0.187	2.480e-5
0.186	2.476e-5
0.185	2.470e-5
0.184	2.465e-5
0.183	2.460e-5
0.182	2.455e-5
0.181	2.450e-5
0.180	2.445e-5
0.179	2.440e-5
0.178	2.435e-5
0.177	2.430e-5
0.176	2.425e-5
0.175	2.421e-5
0.174	2.415e-5
0.173	2.411e-5
0.172	2.406e-5
0.171	2.401e-5
0.170	2.396e-5
0.169	2.391e-5
0.168	2.385e-5
0.167	2.382e-5
0.166	2.377e-5
0.165	2.372e-5
0.164	2.368e-5
0.163	2.363e-5
0.162	2.359e-5
0.161	2.355e-5
0.160	2.350e-5
0.159	2.347e-5
0.158	2.341e-5
0.157	2.337e-5
0.156	2.334e-5
0.155	2.329e-5
0.154	2.325e-5
0.153	2.321e-5
0.152	2.317e-5
0.151	2.313e-5
0.150	2.308e-5
0.149	2.305e-5
0.148	2.301e-5
0.147	2.296e-5
0.146	2.293e-5
0.145	2.289e-5
0.144	2.285e-5
0.143	2.281e-5
0.142	2.277e-5
0.141	2.274e-5
0.140	2.270e-5
0.139	2.267e-5
0.138	2.263e-5
0.137	2.259e-5
0.136	2.256e-5
0.135	2.252e-5
0.134	2.248e-5
0.133	2.244e-5
0.132	2.241e-5
0.131	2.238e-5
0.130	2.235e-5
0.129	2.231e-5
0.128	2.227e-5
0.127	2.224e-5
0.126	2.220e-5
0.125	2.217e-5
0.124	2.215e-5
0.123	2.210e-5
0.122	2.207e-5
0.121	2.204e-5
0.120	2.200e-5
0.119	2.198e-5
0.118	2.194e-5
0.117	2.192e-5
0.116	2.189e-5
0.115	2.185e-5
0.114	2.183e-5
0.113	2.179e-5
0.112	2.176e-5
0.111	2.173e-5
0.110	2.170e-5
0.109	2.168e-5
0.108	2.164e-5
0.107	2.161e-5
0.106	2.159e-5
0.105	2.156e-5
0.104	2.153e-5
0.103	2.151e-5
0.102	2.148e-5
0.101	2.146e-5
0.100	2.144e-5
0.099	2.141e-5
0.098	2.138e-5
0.097	2.136e-5
0.096	2.133e-5
0.095	2.130e-5
0.094	2.127e-5
0.093	2.124e-5
0.092	2.122e-5
0.091	2.119e-5
0.090	2.117e-5
0.089	2.115e-5
0.088	2.111e-5
0.087	2.109e-5
0.086	2.107e-5
0.085	2.104e-5
0.084	2.102e-5
0.083	2.099e-5
0.082	2.097e-5
0.081	2.095e-5
0.080	2.092e-5
0.079	2.091e-5
0.078	2.087e-5
0.077	2.086e-5
0.076	2.084e-5
0.075	2.080e-5
0.074	2.079e-5
0.073	2.076e-5
0.072	2.074e-5
0.071	2.073e-5
0.070	2.069e-5
0.069	2.068e-5
0.068	2.066e-5
0.067	2.063e-5
0.066	2.062e-5
0.065	2.059e-5
0.064	2.058e-5
0.063	2.055e-5
0.062	2.052e-5
0.061	2.051e-5
0.060	2.049e-5
0.059	2.047e-5
0.058	2.045e-5
0.057	2.043e-5
0.056	2.041e-5
0.055	2.039e-5
0.054	2.037e-5
0.053	2.035e-5
0.052	2.033e-5
0.051	2.031e-5
0.050	2.029e-5
0.049	2.027e-5
0.048	2.025e-5
0.047	2.023e-5
0.046	2.021e-5
0.045	2.019e-5
0.044	2.018e-5
0.043	2.015e-5
0.042	2.014e-5
0.041	2.012e-5
0.040	2.010e-5
0.039	2.009e-5
0.038	2.006e-5
